"Date","Close","Open","High","Low","Volume","Change %"
"08/20/2003","9,397.51","9,420.13","9,423.26","9,364.03","203.84M","-0.33%"
"08/19/2003","9,428.90","9,412.17","9,445.08","9,351.73","214.81M","0.17%"
"08/18/2003","9,412.45","9,320.66","9,419.38","9,320.59","185.58M","0.97%"
"08/15/2003","9,321.69","9,308.52","9,337.17","9,281.50","104.78M","0.12%"
"08/14/2003","9,310.56","9,272.25","9,334.57","9,218.82","168.17M","0.42%"
"08/13/2003","9,271.76","9,303.69","9,322.11","9,233.94","165.85M","-0.41%"
"08/12/2003","9,310.06","9,218.12","9,310.27","9,208.80","167.71M","1.01%"
"08/11/2003","9,217.35","9,189.62","9,251.59","9,146.62","145.46M","0.29%"
"08/08/2003","9,191.09","9,127.36","9,191.37","9,127.36","171.64M","0.71%"
"08/07/2003","9,126.45","9,060.48","9,135.00","9,031.14","191.33M","0.71%"
"08/06/2003","9,061.74","9,032.96","9,134.57","8,997.11","214.38M","0.28%"
"08/05/2003","9,036.32","9,185.27","9,187.73","9,034.57","198.62M","-1.63%"
"08/04/2003","9,186.04","9,154.18","9,209.15","9,048.58","195.74M","0.35%"
"08/01/2003","9,153.97","9,232.68","9,234.22","9,138.29","212.65M","-0.86%"
"07/31/2003","9,233.80","9,199.35","9,361.40","9,199.28","243.91M","0.37%"
"07/30/2003","9,200.05","9,204.39","9,236.54","9,164.97","176.99M","-0.05%"
"07/29/2003","9,204.46","9,268.19","9,289.69","9,168.26","227.41M","-0.67%"
"07/28/2003","9,266.51","9,284.92","9,303.83","9,234.50","205.61M","-0.19%"
"07/25/2003","9,284.57","9,113.85","9,284.57","9,085.13","201.62M","1.89%"
"07/24/2003","9,112.51","9,196.56","9,281.42","9,106.42","210.79M","-0.89%"
"07/23/2003","9,194.24","9,159.08","9,203.48","9,102.28","190.15M","0.39%"
"07/22/2003","9,158.45","9,098.65","9,174.42","9,037.30","217.58M","0.68%"
"07/21/2003","9,096.69","9,187.80","9,187.80","9,075.19","204.35M","-1.00%"
"07/18/2003","9,188.15","9,052.29","9,188.15","9,052.29","229.88M","1.52%"
"07/17/2003","9,050.82","9,089.34","9,113.57","9,017.84","245.39M","-0.48%"
"07/16/2003","9,094.59","9,133.70","9,153.42","9,042.19","279.14M","-0.38%"
"07/15/2003","9,128.97","9,179.18","9,238.01","9,091.30","271.37M","-0.53%"
"07/14/2003","9,177.15","9,126.45","9,278.41","9,126.45","250.15M","0.63%"
"07/11/2003","9,119.59","9,036.39","9,146.48","9,035.52","192.97M","0.92%"
"07/10/2003","9,036.04","9,154.53","9,154.53","8,996.76","213.54M","-1.31%"
"07/09/2003","9,156.21","9,221.90","9,229.11","9,108.24","273.64M","-0.73%"
"07/08/2003","9,223.09","9,213.48","9,236.39","9,162.94","225.57M","0.07%"
"07/07/2003","9,216.79","9,073.92","9,261.12","9,073.92","235.22M","1.62%"
"07/03/2003","9,070.21","9,141.16","9,149.63","9,035.34","132.10M","-0.79%"
"07/02/2003","9,142.84","9,043.54","9,148.30","9,043.54","253.55M","1.13%"
"07/01/2003","9,040.95","8,983.66","9,050.82","8,871.20","230.46M","0.62%"
"06/30/2003","8,985.44","8,990.74","9,068.05","8,970.43","223.93M","-0.04%"
"06/27/2003","8,989.05","9,079.74","9,105.51","8,970.28","213.23M","-0.99%"
"06/26/2003","9,079.04","9,011.06","9,092.21","8,987.16","190.51M","0.75%"
"06/25/2003","9,011.53","9,109.57","9,161.74","9,000.68","217.66M","-1.08%"
"06/24/2003","9,109.85","9,071.48","9,140.81","9,057.89","205.21M","0.41%"
"06/23/2003","9,072.95","9,199.49","9,199.70","9,038.29","197.01M","-1.39%"
"06/20/2003","9,200.75","9,180.93","9,276.51","9,180.93","338.41M","0.23%"
"06/19/2003","9,179.53","9,293.80","9,313.29","9,154.74","234.81M","-1.23%"
"06/18/2003","9,293.80","9,322.67","9,333.66","9,232.05","259.52M","-0.31%"
"06/17/2003","9,323.02","9,319.66","9,352.77","9,268.96","266.92M","0.04%"
"06/16/2003","9,318.96","9,117.56","9,318.96","9,117.56","209.15M","2.21%"
"06/13/2003","9,117.12","9,197.88","9,222.67","9,074.08","189.39M","-0.86%"
"06/12/2003","9,196.55","9,184.29","9,236.11","9,116.86","215.42M","0.15%"
"06/11/2003","9,183.22","9,048.85","9,183.22","9,038.07","217.72M","1.42%"
"06/10/2003","9,054.89","8,980.79","9,059.29","8,980.65","211.70M","0.83%"
"06/09/2003","8,980.00","9,061.18","9,066.45","8,945.59","210.89M","-0.91%"
"06/06/2003","9,062.79","9,045.57","9,215.88","9,045.57","348.17M","0.24%"
"06/05/2003","9,041.30","9,036.67","9,045.15","8,969.24","300.13M","0.03%"
"06/04/2003","9,038.98","8,919.94","9,057.40","8,909.01","253.39M","1.30%"
"06/03/2003","8,922.95","8,898.23","8,940.38","8,861.32","222.93M","0.28%"
"06/02/2003","8,897.81","8,851.45","9,003.27","8,851.45","261.75M","0.54%"
"05/30/2003","8,850.26","8,711.46","8,868.33","8,711.39","246.98M","1.60%"
"05/29/2003","8,711.18","8,787.23","8,862.58","8,679.60","286.30M","-0.93%"
"05/28/2003","8,793.12","8,781.84","8,854.53","8,773.93","265.52M","0.13%"
"05/27/2003","8,781.35","8,600.54","8,792.44","8,540.59","266.32M","2.09%"
"05/23/2003","8,601.38","8,594.02","8,625.82","8,541.57","197.85M","0.09%"
"05/22/2003","8,594.02","8,516.99","8,628.14","8,509.22","278.82M","0.91%"
"05/21/2003","8,516.43","8,485.62","8,523.16","8,431.21","316.41M","0.30%"
"05/20/2003","8,491.36","8,494.09","8,550.26","8,416.72","263.62M","-0.02%"
"05/19/2003","8,493.39","8,676.52","8,676.59","8,483.31","220.77M","-2.14%"
"05/16/2003","8,678.97","8,710.36","8,742.58","8,644.82","244.54M","-0.39%"
"05/15/2003","8,713.14","8,649.22","8,727.78","8,643.11","213.37M","0.76%"
"05/14/2003","8,647.82","8,673.29","8,728.41","8,608.31","202.19M","-0.36%"
"05/13/2003","8,679.25","8,722.88","8,723.29","8,647.60","194.04M","-0.54%"
"05/12/2003","8,726.73","8,603.90","8,743.47","8,569.44","224.78M","1.42%"
"05/09/2003","8,604.60","8,492.69","8,612.79","8,492.69","199.51M","1.34%"
"05/08/2003","8,491.22","8,558.67","8,575.11","8,477.36","192.89M","-0.81%"
"05/07/2003","8,560.63","8,585.42","8,635.06","8,529.04","210.88M","-0.32%"
"05/06/2003","8,588.36","8,531.28","8,641.22","8,525.75","225.34M","0.67%"
"05/05/2003","8,531.57","8,583.17","8,601.94","8,511.11","200.34M","-0.60%"
"05/02/2003","8,582.68","8,453.48","8,593.25","8,409.29","216.79M","1.52%"
"05/01/2003","8,454.25","8,478.48","8,488.35","8,340.23","198.58M","-0.30%"
"04/30/2003","8,480.09","8,501.38","8,528.75","8,432.12","252.91M","-0.27%"
"04/29/2003","8,502.99","8,472.88","8,559.77","8,442.34","236.50M","0.37%"
"04/28/2003","8,471.61","8,306.84","8,501.66","8,305.03","214.87M","1.99%"
"04/25/2003","8,306.35","8,438.98","8,439.33","8,288.49","226.27M","-1.58%"
"04/24/2003","8,440.04","8,512.44","8,512.44","8,395.70","239.46M","-0.89%"
"04/23/2003","8,515.66","8,484.92","8,526.38","8,451.45","271.24M","0.36%"
"04/22/2003","8,484.99","8,326.38","8,487.51","8,263.98","250.98M","1.87%"
"04/21/2003","8,328.90","8,336.67","8,397.95","8,301.94","175.90M","-0.10%"
"04/17/2003","8,337.65","8,255.79","8,347.45","8,235.41","246.32M","0.97%"
"04/16/2003","8,257.61","8,405.72","8,446.47","8,233.73","303.52M","-1.72%"
"04/15/2003","8,402.36","8,347.66","8,402.43","8,307.54","255.82M","0.61%"
"04/14/2003","8,351.10","8,203.97","8,351.94","8,201.55","199.69M","1.80%"
"04/11/2003","8,203.41","8,223.22","8,337.65","8,179.74","214.36M","-0.22%"
"04/10/2003","8,221.33","8,198.99","8,225.04","8,145.87","206.28M","0.29%"
"04/09/2003","8,197.94","8,299.28","8,388.33","8,195.14","261.02M","-1.22%"
"04/08/2003","8,298.92","8,299.12","8,342.83","8,260.48","229.81M","-0.02%"
"04/07/2003","8,300.41","8,284.15","8,520.21","8,284.15","285.61M","0.28%"
"04/04/2003","8,277.15","8,240.59","8,305.86","8,215.10","246.91M","0.45%"
"04/03/2003","8,240.38","8,285.76","8,335.62","8,237.54","258.18M","-0.54%"
"04/02/2003","8,285.06","8,070.98","8,316.64","8,070.98","289.36M","2.67%"
"04/01/2003","8,069.86","7,992.83","8,100.53","7,979.69","263.59M","0.97%"
"03/31/2003","7,992.13","8,142.83","8,142.83","7,929.31","301.27M","-1.89%"
"03/28/2003","8,145.77","8,198.85","8,205.09","8,105.79","187.98M","-0.68%"
"03/27/2003","8,201.45","8,226.39","8,251.80","8,104.05","225.39M","-0.35%"
"03/26/2003","8,229.88","8,279.88","8,284.99","8,187.73","227.16M","-0.61%"
"03/25/2003","8,280.23","8,216.85","8,337.72","8,180.72","258.05M","0.80%"
"03/24/2003","8,214.68","8,514.82","8,514.82","8,185.20","259.46M","-3.61%"
"03/21/2003","8,521.97","8,290.38","8,522.18","8,290.38","360.49M","2.84%"
"03/20/2003","8,286.60","8,264.68","8,318.81","8,130.86","266.45M","0.26%"
"03/19/2003","8,265.45","8,193.04","8,277.64","8,141.50","277.11M","0.87%"
"03/18/2003","8,194.23","8,142.69","8,209.36","8,096.12","302.75M","0.64%"
"03/17/2003","8,141.92","7,857.96","8,145.84","7,779.73","356.75M","3.59%"
"03/14/2003","7,859.71","7,822.17","7,931.63","7,799.48","301.76M","0.49%"
"03/13/2003","7,821.75","7,555.29","7,824.34","7,555.29","346.65M","3.57%"
"03/12/2003","7,552.07","7,517.76","7,552.07","7,416.64","286.35M","0.37%"
"03/11/2003","7,524.06","7,568.53","7,642.41","7,520.63","227.47M","-0.58%"
"03/10/2003","7,568.18","7,739.40","7,739.47","7,559.64","215.96M","-2.22%"
"03/07/2003","7,740.03","7,671.75","7,743.82","7,562.65","310.19M","0.86%"
"03/06/2003","7,673.99","7,774.76","7,777.42","7,659.09","231.76M","-1.31%"
"03/05/2003","7,775.60","7,702.35","7,775.60","7,661.32","237.14M","0.92%"
"03/04/2003","7,704.87","7,838.14","7,845.71","7,704.31","219.77M","-1.70%"
"03/03/2003","7,837.86","7,890.24","7,981.46","7,822.73","216.37M","-0.67%"
"02/28/2003","7,891.08","7,886.11","7,965.80","7,855.44","245.06M","0.08%"
"02/27/2003","7,884.99","7,807.96","7,924.62","7,789.95","254.92M","1.00%"
"02/26/2003","7,806.98","7,907.39","7,925.81","7,793.89","261.17M","-1.30%"
"02/25/2003","7,909.50","7,856.42","7,920.49","7,719.64","270.08M","0.65%"
"02/24/2003","7,858.24","8,017.34","8,017.34","7,851.11","229.02M","-1.99%"
"02/21/2003","8,018.11","7,915.52","8,039.27","7,854.38","261.45M","1.30%"
"02/20/2003","7,914.96","8,002.70","8,027.35","7,893.74","219.58M","-1.07%"
"02/19/2003","8,000.60","8,033.80","8,043.11","7,935.27","199.12M","-0.50%"
"02/18/2003","8,041.15","7,909.30","8,076.02","7,909.30","225.05M","1.67%"
"02/14/2003","7,908.80","7,750.90","7,908.80","7,725.32","237.90M","2.05%"
"02/13/2003","7,749.87","7,756.55","7,781.89","7,628.99","238.13M","-0.11%"
"02/12/2003","7,758.17","7,836.36","7,854.62","7,753.71","205.99M","-1.08%"
"02/11/2003","7,843.11","7,920.93","7,985.52","7,806.50","227.23M","-0.97%"
"02/10/2003","7,920.11","7,865.74","7,933.68","7,801.29","224.63M","0.71%"
"02/07/2003","7,864.23","7,932.45","8,001.08","7,830.02","220.08M","-0.82%"
"02/06/2003","7,929.30","7,981.95","7,991.96","7,881.30","218.89M","-0.70%"
"02/05/2003","7,985.18","8,014.45","8,152.53","7,967.82","229.55M","-0.35%"
"02/04/2003","8,013.29","8,104.61","8,104.61","7,934.77","228.70M","-1.19%"
"02/03/2003","8,109.82","8,053.74","8,152.08","8,053.74","221.77M","0.70%"
"01/31/2003","8,053.81","7,939.72","8,089.66","7,917.16","307.42M","1.37%"
"01/30/2003","7,945.13","8,109.14","8,141.09","7,938.62","259.94M","-2.04%"
"01/29/2003","8,110.71","8,087.95","8,158.02","7,945.00","297.99M","0.27%"
"01/28/2003","8,088.84","7,991.07","8,114.00","7,991.07","265.27M","1.24%"
"01/27/2003","7,989.56","8,128.54","8,150.34","7,957.82","272.19M","-1.74%"
"01/24/2003","8,131.01","8,367.89","8,367.89","8,112.43","267.45M","-2.85%"
"01/23/2003","8,369.47","8,320.72","8,386.61","8,255.86","274.99M","0.61%"
"01/22/2003","8,318.73","8,439.54","8,444.61","8,306.59","265.55M","-1.47%"
"01/21/2003","8,442.90","8,586.26","8,623.49","8,438.18","231.72M","-1.68%"
"01/17/2003","8,586.74","8,695.82","8,695.82","8,559.11","293.83M","-1.28%"
"01/16/2003","8,697.87","8,721.12","8,805.52","8,673.05","230.79M","-0.29%"
"01/15/2003","8,723.18","8,843.64","8,854.61","8,702.14","254.60M","-1.35%"
"01/14/2003","8,842.62","8,787.22","8,843.37","8,746.35","225.13M","0.64%"
"01/13/2003","8,785.98","8,787.83","8,869.29","8,746.97","231.99M","0.01%"
"01/10/2003","8,784.89","8,776.04","8,818.55","8,689.58","235.61M","0.10%"
"01/09/2003","8,776.18","8,596.68","8,787.70","8,596.61","253.56M","2.10%"
"01/08/2003","8,595.31","8,735.93","8,736.07","8,580.10","255.65M","-1.66%"
"01/07/2003","8,740.59","8,775.84","8,802.64","8,713.03","266.97M","-0.38%"
"01/06/2003","8,773.57","8,602.78","8,800.59","8,602.10","258.04M","2.00%"
"01/03/2003","8,601.69","8,607.38","8,635.49","8,552.87","234.00M","-0.07%"
"01/02/2003","8,607.52","8,342.38","8,608.27","8,342.38","243.91M","3.19%"
"12/31/2002","8,341.63","8,332.24","8,361.31","8,242.91","190.39M","0.11%"
"12/30/2002","8,332.85","8,304.06","8,364.74","8,252.51","200.85M","0.35%"
"12/27/2002","8,303.78","8,429.28","8,449.41","8,285.14","143.72M","-1.53%"
"12/26/2002","8,432.61","8,448.86","8,565.01","8,408.71","130.76M","-0.18%"
"12/24/2002","8,448.11","8,491.99","8,491.99","8,443.65","81.60M","-0.53%"
"12/23/2002","8,493.29","8,511.39","8,554.04","8,462.64","184.91M","-0.21%"
"12/20/2002","8,511.32","8,367.41","8,513.65","8,367.41","386.14M","1.75%"
"12/19/2002","8,364.80","8,441.94","8,505.23","8,327.78","249.13M","-0.98%"
"12/18/2002","8,447.35","8,531.31","8,531.38","8,407.72","227.62M","-1.03%"
"12/17/2002","8,535.39","8,626.99","8,638.64","8,525.03","224.13M","-1.07%"
"12/16/2002","8,627.40","8,436.59","8,627.54","8,434.74","207.04M","2.30%"
"12/13/2002","8,433.71","8,536.07","8,536.07","8,422.94","213.10M","-1.23%"
"12/12/2002","8,538.40","8,590.99","8,615.13","8,510.84","206.02M","-0.59%"
"12/11/2002","8,589.14","8,571.52","8,625.89","8,487.53","219.99M","0.17%"
"12/10/2002","8,574.26","8,473.61","8,578.99","8,469.55","224.65M","1.19%"
"12/09/2002","8,473.41","8,643.99","8,643.99","8,473.00","227.69M","-1.99%"
"12/06/2002","8,645.77","8,620.88","8,679.51","8,501.86","242.14M","0.26%"
"12/05/2002","8,623.28","8,740.66","8,769.05","8,608.75","241.33M","-1.31%"
"12/04/2002","8,737.85","8,734.22","8,811.62","8,653.38","283.22M","-0.06%"
"12/03/2002","8,742.93","8,861.13","8,861.13","8,721.88","240.68M","-1.35%"
"12/02/2002","8,862.57","8,902.95","9,043.37","8,787.15","282.09M","-0.38%"
"11/29/2002","8,896.09","8,933.67","8,950.33","8,891.29","109.70M","-0.40%"
"11/27/2002","8,931.68","8,678.96","8,939.91","8,678.96","226.45M","2.94%"
"11/26/2002","8,676.42","8,844.12","8,844.40","8,670.18","254.32M","-1.95%"
"11/25/2002","8,849.40","8,804.97","8,868.87","8,756.02","228.24M","0.51%"
"11/22/2002","8,804.84","8,842.41","8,880.39","8,801.00","279.42M","-0.46%"
"11/21/2002","8,845.15","8,625.48","8,856.57","8,625.48","399.04M","2.58%"
"11/20/2002","8,623.01","8,469.57","8,643.03","8,439.06","299.74M","1.75%"
"11/19/2002","8,474.78","8,484.93","8,546.84","8,405.12","263.73M","-0.14%"
"11/18/2002","8,486.57","8,579.74","8,636.24","8,480.68","232.90M","-1.08%"
"11/15/2002","8,579.09","8,535.64","8,583.95","8,460.77","290.04M","0.43%"
"11/14/2002","8,542.13","8,403.69","8,545.11","8,403.69","267.38M","1.71%"
"11/13/2002","8,398.49","8,380.32","8,493.51","8,298.68","301.16M","0.15%"
"11/12/2002","8,386.00","8,356.73","8,504.67","8,356.73","275.33M","0.32%"
"11/11/2002","8,358.95","8,535.81","8,535.81","8,349.53","213.54M","-2.09%"
"11/08/2002","8,537.13","8,585.75","8,668.91","8,498.92","250.13M","-0.57%"
"11/07/2002","8,586.24","8,766.08","8,766.22","8,549.82","260.61M","-2.11%"
"11/06/2002","8,771.01","8,677.17","8,800.00","8,590.19","321.67M","1.07%"
"11/05/2002","8,678.27","8,568.76","8,691.38","8,544.42","252.03M","1.24%"
"11/04/2002","8,571.60","8,521.60","8,730.64","8,521.60","336.23M","0.63%"
"11/01/2002","8,517.64","8,395.64","8,542.27","8,309.50","281.29M","1.44%"
"10/31/2002","8,397.03","8,427.34","8,493.92","8,336.34","291.38M","-0.36%"
"10/30/2002","8,427.41","8,363.95","8,459.31","8,307.42","290.37M","0.70%"
"10/29/2002","8,368.94","8,367.28","8,399.74","8,198.04","287.60M","0.01%"
"10/28/2002","8,368.04","8,448.98","8,531.45","8,325.45","290.40M","-0.90%"
"10/25/2002","8,443.99","8,317.48","8,445.30","8,258.52","242.65M","1.52%"
"10/24/2002","8,317.34","8,495.38","8,558.63","8,277.87","303.02M","-2.08%"
"10/23/2002","8,494.27","8,448.56","8,494.76","8,294.38","332.10M","0.52%"
"10/22/2002","8,450.16","8,534.08","8,534.08","8,376.15","294.82M","-1.03%"
"10/21/2002","8,538.24","8,320.74","8,547.83","8,230.50","311.25M","2.59%"
"10/18/2002","8,322.40","8,287.72","8,331.56","8,147.20","319.26M","0.57%"
"10/17/2002","8,275.04","8,038.31","8,318.45","8,038.24","390.24M","2.97%"
"10/16/2002","8,036.03","8,232.10","8,232.10","8,013.41","385.80M","-2.66%"
"10/15/2002","8,255.68","7,883.23","8,255.68","7,883.23","410.91M","4.80%"
"10/14/2002","7,877.40","7,848.21","7,915.00","7,745.70","228.34M","0.35%"
"10/11/2002","7,850.29","7,540.74","7,901.26","7,540.74","351.52M","4.20%"
"10/10/2002","7,533.95","7,286.34","7,560.93","7,197.49","393.74M","3.40%"
"10/09/2002","7,286.27","7,499.96","7,500.03","7,282.39","377.87M","-2.87%"
"10/08/2002","7,501.49","7,425.82","7,622.66","7,331.42","377.96M","1.06%"
"10/07/2002","7,422.84","7,528.68","7,637.91","7,404.94","300.96M","-1.40%"
"10/04/2002","7,528.40","7,719.34","7,784.81","7,472.01","338.80M","-2.45%"
"10/03/2002","7,717.19","7,753.46","7,913.47","7,693.33","316.98M","-0.50%"
"10/02/2002","7,755.61","7,936.57","7,969.37","7,742.02","322.97M","-2.31%"
"10/01/2002","7,938.79","7,593.04","7,940.59","7,593.04","339.91M","4.57%"
"09/30/2002","7,591.93","7,698.81","7,698.81","7,460.78","373.45M","-1.42%"
"09/27/2002","7,701.45","7,996.01","7,996.01","7,694.72","327.12M","-3.70%"
"09/26/2002","7,997.12","7,844.62","8,012.42","7,844.62","334.60M","1.98%"
"09/25/2002","7,841.82","7,687.16","7,891.28","7,665.66","328.04M","2.07%"
"09/24/2002","7,683.13","7,871.23","7,871.23","7,666.00","336.19M","-2.40%"
"09/23/2002","7,872.15","7,984.77","7,984.77","7,788.42","268.19M","-1.43%"
"09/20/2002","7,986.02","7,945.93","8,017.37","7,922.07","431.28M","0.55%"
"09/19/2002","7,942.39","8,170.65","8,170.65","7,939.83","276.32M","-2.82%"
"09/18/2002","8,172.45","8,203.07","8,253.53","8,051.91","289.37M","-0.43%"
"09/17/2002","8,207.55","8,386.35","8,482.34","8,192.01","260.47M","-2.06%"
"09/16/2002","8,380.18","8,311.79","8,389.26","8,257.69","189.90M","0.81%"
"09/13/2002","8,312.69","8,377.68","8,378.44","8,247.84","248.27M","-0.80%"
"09/12/2002","8,379.41","8,574.94","8,574.94","8,359.09","222.76M","-2.35%"
"09/11/2002","8,581.17","8,520.14","8,726.90","8,570.22","185.47M","-0.25%"
"09/10/2002","8,602.61","8,520.14","8,602.61","8,502.32","220.35M","0.98%"
"09/09/2002","8,519.38","8,425.88","8,558.01","8,315.47","230.09M","1.09%"
"09/06/2002","8,427.20","8,296.46","8,474.71","8,296.46","253.66M","1.73%"
"09/05/2002","8,283.70","8,420.20","8,420.20","8,217.05","285.59M","-1.68%"
"09/04/2002","8,425.12","8,308.53","8,452.59","8,280.40","273.42M","1.41%"
"09/03/2002","8,308.05","8,659.27","8,659.27","8,304.30","267.29M","-4.10%"
"08/30/2002","8,663.50","8,669.26","8,783.35","8,605.87","177.10M","-0.09%"
"08/29/2002","8,670.99","8,690.69","8,742.01","8,558.02","224.25M","-0.27%"
"08/28/2002","8,694.09","8,823.93","8,823.99","8,646.19","219.47M","-1.48%"
"08/27/2002","8,824.41","8,917.49","9,017.02","8,782.03","231.25M","-1.06%"
"08/26/2002","8,919.01","8,873.93","8,949.53","8,756.02","187.12M","0.52%"
"08/23/2002","8,872.96","9,051.49","9,051.49","8,829.96","208.07M","-2.00%"
"08/22/2002","9,053.64","8,961.18","9,077.01","8,926.92","236.71M","1.08%"
"08/21/2002","8,957.23","8,866.14","8,974.36","8,798.89","280.71M","0.96%"
"08/20/2002","8,872.07","8,986.50","8,986.50","8,822.02","250.31M","-1.32%"
"08/19/2002","8,990.79","8,777.09","8,994.12","8,753.52","250.51M","2.42%"
"08/16/2002","8,778.06","8,813.07","8,837.52","8,709.39","250.96M","-0.45%"
"08/15/2002","8,818.14","8,745.04","8,854.21","8,687.92","285.81M","0.86%"
"08/14/2002","8,743.31","8,479.14","8,748.29","8,353.07","308.96M","3.08%"
"08/13/2002","8,482.39","8,683.15","8,745.52","8,473.32","263.65M","-2.38%"
"08/12/2002","8,688.89","8,741.92","8,742.06","8,582.01","194.20M","-0.65%"
"08/09/2002","8,745.45","8,707.24","8,796.68","8,575.98","240.40M","0.38%"
"08/08/2002","8,712.02","8,456.29","8,717.42","8,430.33","308.76M","3.03%"
"08/07/2002","8,456.15","8,282.25","8,460.17","8,214.62","282.86M","2.20%"
"08/06/2002","8,274.09","8,049.93","8,418.15","8,049.93","303.67M","2.87%"
"08/05/2002","8,043.63","8,312.92","8,312.92","8,030.82","281.93M","-3.24%"
